candidateId,value,universidad homologada
630665bd9fa239004bde025f,Universidad Nacional San Luis Gonzaga,Universidad Nacional San Luis Gonzaga de Ica
630665bd9fa239004bde027f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde02b0,Universidad Peruana Los Andes,Universidad Peruana Los Andes
630665bd9fa239004bde02bb,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665bd9fa239004bde02d9,Undac,Universidad Nacional Daniel Alcides Carrion
630665bd9fa239004bde02e0,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665bd9fa239004bde02e6,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665bd9fa239004bde02ec,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde02f4,Universidad Federico Villarreal,Universidad Nacional Federico Villarreal
630665bd9fa239004bde0300,Universidad Nacional De Piura,Universidad Nacional de Piura
630665bd9fa239004bde0307,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0322,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0340,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde0347,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665bd9fa239004bde0362,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0368,Universidad Continental,Universidad Continental S.A.C.
630665bd9fa239004bde038a,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde03a9,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde03bd,Universidad Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde03cf,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde03d5,Universidad Cientifica De Sur,Universidad Cientifica del Sur S.A.C.
630665bd9fa239004bde03dd,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0412,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665bd9fa239004bde041a,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
630665bd9fa239004bde043f,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde046f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde047e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0491,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde049f,Unife,Universidad Femenina del Sagrado Corazon
630665bd9fa239004bde04ab,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde04bf,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
630665bd9fa239004bde04e9,Upn,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde04fd,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0508,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665bd9fa239004bde0534,Universidad De San Martin De Porres,Universidad de San Martin de Porres
630665bd9fa239004bde053a,Universidad Cientifica Del Sur,Universidad Cientifica del Sur S.A.C.
630665bd9fa239004bde0556,Universidad Nacional Del Altiplano,Universidad Nacional del Altiplano
630665bd9fa239004bde0562,Usat,Universidad Catolica Santo Toribio de Mogrovejo
630665bd9fa239004bde0570,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0580,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0594,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde059a,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde05c3,Usil,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde05d4,Universidad Ricardo Palma,Universidad Ricardo Palma
630665bd9fa239004bde05dc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde05e4,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde05f4,Universidad Nacional De Ucayali,Universidad Nacional de Ucayali
630665bd9fa239004bde05f4,Universidad Nacional De Ucayali,Universidad Nacional de Ucayali
630665bd9fa239004bde0600,Universidad Nacional Del Callao   Unac,Universidad Nacional del Callao
630665bd9fa239004bde0618,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde061f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0625,Universidad Catolica San Pablo,Universidad Catolica San Pablo
630665bd9fa239004bde062c,Universidad Nacional De Ingenieria,Universidad Nacional de Ingenieria
630665bd9fa239004bde0632,Universidad Femenina Del Sagrado Corazon,Universidad Femenina del Sagrado Corazon
630665bd9fa239004bde063d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde064f,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0682,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665bd9fa239004bde0689,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde06a9,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde06bf,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde06cb,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde06d9,Unheval,Universidad Nacional Hermilio Valdizan de Huanuco
630665bd9fa239004bde06e7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde06ef,Universidad De Huanuco,Universidad Nacional Hermilio Valdizan de Huanuco
630665bd9fa239004bde0733,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
630665bd9fa239004bde073a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0740,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde075d,Universidad De Huanuco,Universidad Nacional Hermilio Valdizan de Huanuco
630665bd9fa239004bde0772,Universidad San Ignacio Del Loyola,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde0782,Universidad Del Pacifico,Universidad del Pacifico
630665bd9fa239004bde0789,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665bd9fa239004bde0790,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0799,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde07a5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde07ac,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde07cb,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde07da,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde07e9,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde07f0,Upao,Universidad Privada Antenor Orrego
630665bd9fa239004bde0802,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665bd9fa239004bde0809,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0826,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde083a,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde0843,Universidad De Piura,Universidad Nacional de Piura
630665bd9fa239004bde0849,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0856,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde0866,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde086d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde08a2,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde08bc,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde08de,Universidad Nacional De Piura,Universidad Nacional de Piura
630665bd9fa239004bde08f2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0902,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde090a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0910,Universidad Nacional De San Agustin   Unsa,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde092d,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665bd9fa239004bde0936,Universidad De Piura,Universidad Nacional de Piura
630665bd9fa239004bde0944,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde094a,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0952,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665bd9fa239004bde095c,Universidad Nacional Micaela Bastidas De Apurimac,Universidad Nacional Micaela Bastidas de Apurimac
630665bd9fa239004bde0964,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde096e,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde097c,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665bd9fa239004bde0988,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0988,Universidad Nacional Jose Faustino Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion
630665bd9fa239004bde09a0,Universidad Nacional De Piura,Universidad Nacional de Piura
630665bd9fa239004bde09ad,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde09b4,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665bd9fa239004bde09bb,Universidad Catolica Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde09c1,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde09c9,Universidad Continental,Universidad Continental S.A.C.
630665bd9fa239004bde09d4,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
630665bd9fa239004bde09e2,Universidad Nacional Jose Faustino  Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion
630665bd9fa239004bde09eb,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde09f4,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0a07,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0a19,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde0a30,Upt,Universidad Privada de Tacna
630665bd9fa239004bde0a3c,Universidad Catolica De Trujillo,Universidad Catolica de Trujillo Benedicto XVI
630665bd9fa239004bde0a4d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0a61,Universidad De San Martin De Porres,Universidad de San Martin de Porres
630665bd9fa239004bde0a76,Universidad San Martin De Porres,Universidad de San Martin de Porres
630665bd9fa239004bde0a76,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde0a88,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0a8f,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665bd9fa239004bde0a95,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
630665bd9fa239004bde0aa8,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0aaf,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0abe,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0add,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde0ae4,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665bd9fa239004bde0af2,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
630665bd9fa239004bde0af9,Universidad Nacional Micaela Bastidas De Apurimac,Universidad Nacional Micaela Bastidas de Apurimac
630665bd9fa239004bde0b01,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0b16,Universidad Nacional Jose Faustino Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion
630665bd9fa239004bde0b22,Universidad Privada De Tacna,Universidad Privada de Tacna
630665bd9fa239004bde0b45,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665bd9fa239004bde0b69,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde0b77,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0b9b,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0ba2,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0bca,Universidad Nacional De La Amazonia Peruana,Universidad Nacional Intercultural de la Amazonia
630665bd9fa239004bde0bd1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0bde,Torre Usil,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde0bfe,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0c05,Upn,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0c1a,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
630665bd9fa239004bde0c21,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0c29,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0c3f,Universidad Continental,Universidad Continental S.A.C.
630665bd9fa239004bde0c5c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0c65,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde0c6c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0c72,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0c7b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0c82,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0c89,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0c90,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde0cb7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0cca,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0cde,Universidad Cientifica Del Sur,Universidad Cientifica del Sur S.A.C.
630665bd9fa239004bde0ce6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0ced,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0d04,Universidad Catolica Santo Toribio De Mogrovejo,Universidad Catolica Santo Toribio de Mogrovejo
630665bd9fa239004bde0d0a,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
630665bd9fa239004bde0d18,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0d2b,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde0d47,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665bd9fa239004bde0d4d,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0d5e,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665bd9fa239004bde0d8a,Universidad San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
630665bd9fa239004bde0d96,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
630665bd9fa239004bde0da0,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0dba,Universidad Ricardo Palma,Universidad Ricardo Palma
630665bd9fa239004bde0dc1,Universidad De Piura,Universidad Nacional de Piura
630665bd9fa239004bde0dc7,Universidad Catolica San Pablo,Universidad Catolica San Pablo
630665bd9fa239004bde0de2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0df5,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630665bd9fa239004bde0e0b,Universidad Antonio Ruiz De Montoya,Universidad Antonio Ruiz de Montoya
630665bd9fa239004bde0e11,Universidad Nacional De Piura,Universidad Nacional de Piura
630665bd9fa239004bde0e21,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665bd9fa239004bde0e4b,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665bd9fa239004bde0e56,Universidad Catolica Santa Maria,Universidad Catolica de Santa Maria
630665bd9fa239004bde0e61,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
